session_id,timestamp,traffic_source,campaign_id,device_type,landing_page_variant,geo_region,returning_visitor,session_duration_sec,scroll_depth_pct,num_clicks,sections_viewed,time_to_first_scroll_sec,form_started,form_field_interactions,converted,appointment_set
s_180163,2026-03-10 06:15:20,google,g_camp_0011,mobile,B,South,1,29.8,49.8,2,3,1.97,0,0,0,
s_016197,2026-02-15 19:35:23,facebook,fb_camp_0001,mobile,A,Midwest,1,18.4,38.3,3,1,4.82,0,0,0,
s_395608,2026-02-07 12:37:18,facebook,fb_camp_0002,mobile,B,Midwest,0,18.7,0.0,1,1,4.52,0,0,0,
s_311741,2026-02-17 09:07:32,google,g_camp_0012,tablet,B,South,0,12.1,18.5,3,2,2.42,0,0,0,
s_065999,2026-03-22 04:41:39,facebook,fb_camp_0001,mobile,A,West,0,13.2,0.0,1,0,7.2,0,0,0,
s_032341,2026-03-14 02:53:11,google,g_camp_0013,mobile,B,South,0,17.0,51.2,5,2,4.92,1,5,0,
s_992464,2026-03-08 17:24:53,facebook,fb_camp_0003,desktop,A,South,1,47.9,28.6,5,1,2.64,0,0,0,
s_323893,2026-02-25 04:59:51,facebook,fb_camp_0003,mobile,A,Northeast,1,17.1,32.0,3,0,8.0,0,0,0,
s_227325,2026-03-03 02:32:30,google,g_camp_0013,mobile,B,South,1,108.9,70.3,5,7,1.14,1,2,0,
s_626682,2026-03-20 22:23:49,google,g_camp_0011,desktop,A,West,0,68.5,100.0,10,4,1.64,0,0,0,
s_956670,2026-02-24 01:33:22,facebook,fb_camp_0002,mobile,B,South,0,36.6,22.2,2,1,3.85,0,0,0,
s_432957,2026-03-28 02:13:01,facebook,fb_camp_0003,mobile,B,Midwest,0,6.5,0.4,2,0,8.02,0,0,0,
s_666846,2026-02-04 20:16:43,google,g_camp_0012,desktop,A,South,0,96.6,97.2,8,6,1.96,0,0,0,
s_782360,2026-02-18 22:24:50,facebook,fb_camp_0001,mobile,B,South,0,73.0,52.0,3,1,1.54,0,0,0,
s_582921,2026-03-06 16:37:04,facebook,fb_camp_0003,mobile,B,Northeast,0,16.8,26.7,3,1,9.99,0,0,0,
s_501578,2026-02-23 14:58:18,google,g_camp_0012,desktop,A,South,0,145.3,66.2,5,4,2.65,0,0,0,
s_714437,2026-02-22 14:57:45,facebook,fb_camp_0002,desktop,B,Midwest,0,38.9,46.1,6,1,5.11,0,0,0,
s_053819,2026-03-06 22:32:38,facebook,fb_camp_0002,tablet,B,West,0,57.2,8.9,4,3,2.37,1,2,0,
s_526029,2026-03-03 19:11:41,facebook,fb_camp_0003,mobile,B,Midwest,0,24.9,47.7,3,5,6.54,0,0,0,
s_995023,2026-03-18 22:52:54,google,g_camp_0012,desktop,A,Northeast,1,185.3,57.1,7,5,0.99,0,0,0,
s_940905,2026-02-11 14:58:26,facebook,fb_camp_0003,mobile,B,South,0,103.2,39.9,1,4,6.4,0,0,0,
s_193438,2026-02-17 02:54:31,facebook,fb_camp_0001,mobile,B,South,0,12.4,77.5,1,2,3.18,1,3,0,
s_103330,2026-03-08 20:37:37,facebook,fb_camp_0002,mobile,B,Northeast,1,14.9,11.1,0,0,7.16,0,0,0,
s_722557,2026-02-03 02:23:13,google,g_camp_0012,mobile,A,Midwest,0,25.2,34.8,1,2,4.69,1,1,0,
s_414010,2026-02-24 02:49:21,facebook,fb_camp_0001,mobile,A,Northeast,0,11.2,0.0,2,0,15.3,0,0,0,
s_686646,2026-02-20 04:55:16,google,g_camp_0013,tablet,A,Northeast,0,20.5,95.2,3,3,3.34,0,0,0,
s_967328,2026-03-28 08:26:46,facebook,fb_camp_0002,mobile,B,South,1,5.2,1.8,2,2,17.88,0,0,0,
s_338531,2026-03-18 00:43:13,facebook,fb_camp_0003,mobile,A,Midwest,1,15.7,7.3,1,2,3.22,0,0,0,
s_852929,2026-03-02 19:09:32,google,g_camp_0011,desktop,A,West,0,118.3,50.0,10,2,1.04,0,0,0,
s_593119,2026-03-20 22:06:58,facebook,fb_camp_0001,mobile,B,South,0,72.4,70.6,6,5,2.44,1,2,0,
s_873001,2026-02-22 13:47:28,facebook,fb_camp_0002,desktop,A,West,0,55.9,17.4,2,5,9.29,0,0,0,
s_243549,2026-03-12 23:07:23,facebook,fb_camp_0002,desktop,B,Midwest,0,19.2,11.7,4,2,13.27,0,0,0,
s_254287,2026-02-12 15:06:26,google,g_camp_0012,desktop,A,West,1,24.4,0.0,3,4,7.91,0,0,0,
s_011458,2026-02-13 19:29:17,google,g_camp_0011,mobile,B,Midwest,0,73.5,42.7,5,8,5.45,1,12,1,0.0
s_029158,2026-02-27 19:13:26,facebook,fb_camp_0003,desktop,B,Midwest,0,48.8,9.3,1,2,5.13,0,0,0,
s_855626,2026-02-03 01:13:58,google,g_camp_0013,mobile,B,South,0,21.2,46.6,8,3,8.43,1,1,0,
s_944099,2026-03-14 12:41:41,facebook,fb_camp_0003,mobile,A,South,0,2.5,0.0,0,1,13.17,0,0,0,
s_483964,2026-03-24 12:30:56,facebook,fb_camp_0002,mobile,A,West,1,174.3,68.7,6,5,3.58,0,0,0,
s_538883,2026-02-03 10:32:11,google,g_camp_0012,mobile,B,Northeast,0,56.9,29.9,1,2,5.87,0,0,0,
s_708377,2026-02-02 04:57:27,google,g_camp_0011,mobile,B,South,0,38.9,12.0,3,5,8.09,0,0,0,
s_592074,2026-02-04 02:43:34,google,g_camp_0012,mobile,B,Midwest,0,25.9,77.5,10,5,1.82,1,5,0,
s_810854,2026-03-17 00:28:09,google,g_camp_0011,desktop,B,South,0,55.3,49.4,6,6,3.13,0,0,0,
s_536909,2026-03-04 15:09:25,google,g_camp_0012,mobile,B,South,0,90.6,65.4,6,7,3.49,0,0,0,
s_645233,2026-03-01 17:20:53,google,g_camp_0012,tablet,A,South,0,38.2,67.3,10,3,1.29,0,0,0,
s_565574,2026-02-24 12:26:48,google,g_camp_0011,mobile,A,Midwest,0,33.4,49.8,3,3,2.52,0,0,0,
s_196288,2026-03-27 20:13:00,google,g_camp_0012,desktop,A,West,1,41.3,72.0,8,8,5.29,0,0,0,
s_376809,2026-02-19 01:11:39,google,g_camp_0013,mobile,B,Midwest,0,126.8,100.0,9,4,2.15,1,3,0,
s_135903,2026-03-23 18:56:59,google,g_camp_0011,mobile,B,South,0,222.8,61.3,6,3,1.78,1,5,1,0.0
s_846031,2026-03-04 22:00:43,facebook,fb_camp_0003,tablet,A,West,0,15.4,31.5,1,1,6.04,0,0,0,
s_777181,2026-02-07 18:52:12,google,g_camp_0012,mobile,B,West,0,143.1,75.4,7,7,3.18,1,10,1,1.0
s_831328,2026-02-05 18:06:36,google,g_camp_0012,desktop,A,West,1,235.7,89.9,9,4,2.72,0,0,0,
s_117312,2026-03-06 13:11:54,google,g_camp_0011,mobile,B,South,0,123.6,3.4,4,2,5.78,0,0,0,
s_020028,2026-03-10 05:43:55,facebook,fb_camp_0002,tablet,A,Northeast,0,19.8,53.8,4,2,3.91,0,0,0,
s_286396,2026-03-08 08:12:38,google,g_camp_0011,desktop,A,South,0,220.5,62.3,7,4,3.67,0,0,0,
s_683134,2026-03-06 05:41:01,facebook,fb_camp_0003,mobile,B,South,0,21.3,25.8,4,1,5.67,0,0,0,
s_209725,2026-02-12 21:40:45,google,g_camp_0013,mobile,B,Midwest,0,18.8,32.0,4,3,5.34,0,0,0,
s_167922,2026-02-04 22:11:22,facebook,fb_camp_0001,desktop,B,West,0,9.4,43.1,3,3,6.28,0,0,0,
s_727210,2026-02-19 16:04:37,facebook,fb_camp_0001,mobile,B,South,0,21.8,8.9,4,6,4.89,0,0,0,
s_612356,2026-03-18 05:33:59,google,g_camp_0011,desktop,A,South,0,11.7,55.7,3,4,9.12,0,0,0,
s_760559,2026-03-07 19:09:19,facebook,fb_camp_0001,mobile,B,West,0,8.7,32.8,4,3,7.39,0,0,0,
s_283669,2026-02-06 05:46:22,facebook,fb_camp_0002,mobile,B,West,1,20.0,1.3,2,1,6.94,0,0,0,
s_058624,2026-02-15 02:08:29,facebook,fb_camp_0002,mobile,B,Midwest,0,3.1,5.2,2,1,6.93,0,0,0,
s_318023,2026-03-20 05:06:21,facebook,fb_camp_0001,mobile,B,South,0,3.1,0.0,3,2,3.51,0,0,0,
s_128578,2026-03-24 10:14:08,facebook,fb_camp_0002,desktop,A,South,0,14.5,29.0,2,3,6.11,0,0,0,
s_199739,2026-03-15 05:35:59,facebook,fb_camp_0003,mobile,B,Northeast,0,64.3,44.7,2,4,3.55,0,0,0,
s_331854,2026-02-03 23:17:59,facebook,fb_camp_0003,desktop,A,Northeast,0,56.5,42.5,6,4,7.28,1,4,0,
s_971347,2026-03-14 10:25:02,google,g_camp_0013,mobile,B,Northeast,0,71.9,50.7,5,7,5.9,1,3,0,
s_797628,2026-03-18 01:00:12,google,g_camp_0011,desktop,A,South,0,9.9,55.4,2,4,8.44,1,2,0,
s_194135,2026-03-20 01:21:17,google,g_camp_0012,mobile,B,South,0,24.5,42.6,2,6,3.61,0,0,0,
s_159872,2026-02-04 02:55:09,facebook,fb_camp_0001,mobile,A,West,0,14.5,42.3,1,2,4.57,0,0,0,
s_088265,2026-02-14 11:35:29,google,g_camp_0012,mobile,B,Northeast,0,22.5,19.2,3,4,11.15,0,0,0,
s_550287,2026-03-13 10:04:02,google,g_camp_0011,mobile,B,West,0,10.7,63.5,3,4,5.5,0,0,0,
s_899250,2026-02-19 02:43:00,facebook,fb_camp_0003,desktop,A,Northeast,0,33.2,61.6,3,2,1.97,0,0,0,
s_116961,2026-02-11 14:19:10,facebook,fb_camp_0003,desktop,A,Northeast,0,95.3,76.2,4,8,3.68,1,9,1,0.0
s_529236,2026-03-13 11:56:15,facebook,fb_camp_0001,mobile,B,Midwest,0,46.3,17.6,3,4,2.79,0,0,0,
s_297162,2026-02-12 07:58:23,facebook,fb_camp_0001,mobile,A,Midwest,0,24.2,10.4,3,4,4.01,0,0,0,
s_942372,2026-02-02 09:31:54,facebook,fb_camp_0003,desktop,B,South,0,17.9,3.5,0,3,5.59,0,0,0,
s_656597,2026-02-18 10:31:09,google,g_camp_0011,mobile,B,South,0,61.4,64.1,3,2,3.18,1,2,0,
s_233086,2026-02-10 01:20:06,facebook,fb_camp_0002,desktop,A,West,0,56.7,85.7,4,4,2.41,0,0,0,
s_980135,2026-03-20 19:39:55,google,g_camp_0012,mobile,B,West,0,39.0,54.1,1,4,3.88,0,0,0,
s_436692,2026-03-11 13:22:18,google,g_camp_0012,desktop,A,West,0,282.0,56.2,8,5,2.04,1,3,0,
s_068278,2026-03-18 23:19:55,google,g_camp_0013,desktop,A,South,0,48.1,56.8,1,4,1.73,1,3,0,
s_037791,2026-03-23 20:45:07,google,g_camp_0013,mobile,B,South,0,26.1,47.7,0,6,4.52,0,0,0,
s_821879,2026-03-06 01:57:10,google,g_camp_0013,mobile,A,South,0,37.6,18.6,1,3,5.66,0,0,0,
s_148022,2026-03-18 01:48:00,google,g_camp_0011,mobile,B,Northeast,0,23.5,18.4,3,1,4.11,0,0,0,
s_919449,2026-02-26 13:09:27,google,g_camp_0012,desktop,A,South,0,118.8,100.0,10,5,0.41,1,3,0,
s_982520,2026-03-10 17:56:47,facebook,fb_camp_0001,mobile,B,West,1,46.4,54.7,1,2,9.96,1,3,0,
s_517443,2026-02-24 18:51:37,google,g_camp_0012,mobile,B,Northeast,0,118.5,52.6,3,4,3.03,0,0,0,
s_013722,2026-02-14 08:32:44,facebook,fb_camp_0003,desktop,A,Northeast,0,40.3,35.6,3,3,2.11,0,0,0,
s_520639,2026-02-17 16:04:10,google,g_camp_0011,tablet,B,South,1,70.7,65.4,7,6,3.16,0,0,0,
s_687539,2026-03-09 08:41:41,google,g_camp_0011,tablet,A,South,0,37.0,45.9,7,5,2.69,0,0,0,
s_327688,2026-03-17 10:12:24,facebook,fb_camp_0001,desktop,A,Midwest,0,46.2,67.7,3,4,7.86,0,0,0,
s_547932,2026-02-08 01:57:06,facebook,fb_camp_0003,mobile,B,South,0,35.7,9.6,2,3,3.88,0,0,0,
s_518906,2026-02-26 19:54:23,google,g_camp_0013,mobile,B,Midwest,0,22.3,39.8,2,2,3.48,0,0,0,
s_580844,2026-02-21 16:15:30,google,g_camp_0013,mobile,B,Midwest,0,81.7,48.2,5,4,4.12,0,0,0,
s_770991,2026-03-23 21:53:04,facebook,fb_camp_0002,mobile,B,West,1,11.8,40.9,2,0,6.43,0,0,0,
s_571551,2026-02-15 13:58:50,google,g_camp_0011,desktop,B,West,0,112.4,76.2,5,5,2.6,1,10,1,1.0
s_737463,2026-03-03 09:55:38,facebook,fb_camp_0007,mobile,B,West,0,8.7,1.7,73,0,1.52,0,0,0,
s_831573,2026-03-08 23:45:05,facebook,fb_camp_0002,mobile,B,West,0,12.1,25.8,1,3,2.89,0,0,0,
s_709293,2026-03-11 07:32:29,google,g_camp_0012,desktop,B,Midwest,0,97.8,37.6,2,5,4.15,0,0,0,
s_170918,2026-03-08 16:35:26,facebook,fb_camp_0002,mobile,B,Northeast,0,6.7,24.2,1,3,5.08,0,0,0,
s_494825,2026-03-18 06:35:05,facebook,fb_camp_0002,desktop,A,Midwest,0,249.1,63.9,10,4,2.54,1,5,0,
s_730099,2026-02-20 17:35:04,facebook,fb_camp_0003,mobile,B,Midwest,0,62.2,32.4,8,3,2.1,1,1,0,
s_559720,2026-03-28 19:05:38,facebook,fb_camp_0001,mobile,B,South,0,6.0,18.1,1,0,7.3,0,0,0,
s_885460,2026-03-22 20:04:52,facebook,fb_camp_0002,desktop,A,West,0,83.8,58.5,4,2,2.18,0,0,0,
s_756566,2026-03-27 13:02:34,facebook,fb_camp_0003,mobile,B,Midwest,0,31.0,,2,3,5.3,0,0,0,
s_680388,2026-02-08 21:08:57,facebook,fb_camp_0007,tablet,A,Northeast,0,7.1,5.6,44,1,1.65,0,0,0,
s_680139,2026-03-03 14:47:43,google,g_camp_0011,mobile,A,Northeast,0,31.1,21.6,4,3,3.44,1,4,0,
s_858512,2026-03-06 17:25:26,facebook,fb_camp_0002,desktop,B,Midwest,0,21.3,52.4,2,3,3.01,0,0,0,
s_782490,2026-02-26 14:30:02,google,g_camp_0012,mobile,A,South,1,96.6,74.0,3,3,3.3,0,0,0,
s_078323,2026-03-16 11:22:45,facebook,fb_camp_0001,mobile,B,Midwest,0,13.7,10.6,0,2,5.22,0,0,0,
s_718689,2026-03-07 17:19:38,google,g_camp_0013,mobile,A,Northeast,1,68.5,41.8,3,3,8.42,0,0,0,
s_743434,2026-02-17 20:18:37,google,g_camp_0011,mobile,B,Northeast,0,50.1,59.7,6,4,6.93,0,0,0,
s_957045,2026-02-14 20:32:11,google,g_camp_0013,mobile,B,Midwest,1,28.8,59.8,6,5,2.96,0,0,0,
s_166312,2026-03-16 22:03:51,google,g_camp_0013,mobile,B,Northeast,1,47.0,48.0,3,2,2.5,0,0,0,
s_721329,2026-02-10 16:16:56,facebook,fb_camp_0002,mobile,B,Northeast,0,32.3,,1,1,8.24,0,0,0,
s_495320,2026-03-08 03:26:05,google,g_camp_0011,mobile,A,Midwest,0,26.3,73.5,1,4,5.46,0,0,0,
s_340594,2026-03-25 08:59:23,google,g_camp_0011,desktop,B,Northeast,0,27.2,46.8,6,6,2.2,1,10,1,0.0
s_207814,2026-02-03 13:34:02,facebook,fb_camp_0001,desktop,A,South,0,126.1,95.7,5,6,2.02,0,0,0,
s_784508,2026-03-07 11:05:01,facebook,fb_camp_0002,desktop,A,South,0,39.6,30.8,5,4,1.37,0,0,0,
s_435927,2026-02-21 06:54:56,google,g_camp_0013,mobile,B,West,0,11.3,37.9,4,3,7.14,0,0,0,
s_076415,2026-03-26 22:15:34,facebook,fb_camp_0007,desktop,A,Midwest,0,10.1,2.9,17,0,0.34,0,0,0,
s_581241,2026-03-27 09:03:31,facebook,fb_camp_0002,mobile,A,Northeast,0,16.1,18.2,0,1,5.34,0,0,0,
s_865338,2026-02-25 19:53:28,google,g_camp_0012,desktop,B,West,0,242.5,43.8,5,6,2.66,0,0,0,
s_705961,2026-02-07 21:51:13,facebook,fb_camp_0002,mobile,A,South,0,10.2,31.6,2,1,5.47,0,0,0,
s_597628,2026-03-24 21:23:19,facebook,fb_camp_0003,mobile,B,Northeast,0,16.7,10.7,3,4,6.16,1,5,0,
s_424988,2026-03-15 04:05:43,facebook,fb_camp_0002,mobile,B,South,0,28.4,10.9,3,3,5.31,1,1,0,
s_902860,2026-03-07 12:21:23,facebook,fb_camp_0001,desktop,B,West,0,19.3,30.8,1,2,3.81,0,0,0,
s_702348,2026-03-01 02:59:36,google,g_camp_0011,mobile,A,Northeast,0,16.8,58.0,1,3,3.94,0,0,0,
s_047367,2026-03-22 04:00:37,facebook,fb_camp_0001,mobile,A,South,0,4.3,13.0,0,1,4.15,0,0,0,
s_254722,2026-03-24 14:25:07,facebook,fb_camp_0003,tablet,A,South,0,16.0,19.2,2,0,8.49,0,0,0,
s_458970,2026-03-11 00:30:32,facebook,fb_camp_0002,desktop,B,Northeast,0,33.8,11.4,4,3,6.03,0,0,0,
s_521747,2026-03-03 02:09:33,google,g_camp_0011,mobile,B,Midwest,0,17.0,17.2,2,1,2.86,1,4,0,
s_603874,2026-02-15 15:49:29,google,g_camp_0011,desktop,B,Midwest,0,218.0,73.7,7,9,0.94,1,12,1,0.0
s_139563,2026-03-10 19:36:46,facebook,fb_camp_0001,mobile,A,West,0,8.8,0.0,0,1,12.71,0,0,0,
s_472316,2026-03-07 03:29:04,google,g_camp_0013,desktop,A,South,0,143.0,97.8,10,7,,0,0,0,
s_062061,2026-02-10 08:20:20,facebook,fb_camp_0007,mobile,B,Midwest,1,9.8,5.4,19,1,1.41,0,0,0,
s_351337,2026-03-06 10:30:19,facebook,fb_camp_0002,mobile,B,South,1,26.2,83.5,6,4,2.76,0,0,0,
s_063667,2026-03-03 09:47:37,facebook,fb_camp_0001,mobile,A,Midwest,0,18.7,19.1,5,3,3.33,0,0,0,
s_454537,2026-02-22 20:02:20,facebook,fb_camp_0007,mobile,A,Midwest,1,0.5,0.2,44,1,1.76,0,0,0,
s_290581,2026-03-22 07:27:57,facebook,fb_camp_0002,desktop,B,West,1,177.9,47.8,4,4,1.47,0,0,0,
s_423835,2026-02-06 18:02:52,facebook,fb_camp_0001,desktop,B,Midwest,0,88.3,42.5,4,4,4.78,0,0,0,
s_688831,2026-02-19 10:46:43,google,g_camp_0011,mobile,A,South,0,160.9,56.6,7,6,3.42,1,3,0,
s_782218,2026-02-02 12:16:45,facebook,fb_camp_0003,desktop,A,South,0,66.4,63.1,8,6,7.21,0,0,0,
s_252660,2026-03-26 20:16:28,facebook,fb_camp_0001,desktop,A,Midwest,0,69.9,79.7,5,6,6.52,0,0,0,
s_198903,2026-02-19 11:50:23,google,g_camp_0012,desktop,B,Northeast,0,73.3,100.0,6,4,1.86,0,0,0,
s_811230,2026-03-28 05:49:32,google,g_camp_0012,desktop,B,South,0,53.5,52.7,8,6,9.37,1,1,0,
s_983344,2026-03-16 13:24:01,google,g_camp_0011,mobile,B,West,1,83.0,78.2,5,6,2.78,1,4,0,
s_003967,2026-02-12 08:55:11,facebook,fb_camp_0002,mobile,A,Midwest,0,6.5,9.9,1,0,18.28,0,0,0,
s_039426,2026-03-20 04:36:54,google,g_camp_0012,desktop,B,South,0,48.7,48.7,6,4,13.65,0,0,0,
s_999661,2026-02-16 06:54:09,facebook,fb_camp_0003,mobile,A,West,0,7.8,30.5,2,2,10.49,0,0,0,
s_974720,2026-02-12 23:20:14,google,g_camp_0011,desktop,A,South,0,46.5,82.1,5,3,4.89,1,4,0,
s_528865,2026-03-08 06:46:38,facebook,fb_camp_0002,desktop,A,Northeast,0,48.3,51.2,9,6,2.47,0,0,0,
s_626712,2026-03-21 19:28:35,facebook,fb_camp_0001,mobile,B,Midwest,0,9.2,25.2,2,1,4.97,0,0,0,
s_490913,2026-02-05 14:21:38,facebook,fb_camp_0001,mobile,B,West,0,11.1,6.9,2,0,6.5,0,0,0,
s_712667,2026-02-17 14:46:48,google,g_camp_0011,mobile,A,Northeast,0,100.3,68.0,6,6,5.19,0,0,0,
s_512646,2026-03-27 20:49:43,facebook,fb_camp_0003,mobile,B,South,1,10.7,28.9,2,0,7.93,0,0,0,
s_479386,2026-02-23 16:53:29,facebook,fb_camp_0002,desktop,A,Northeast,0,49.6,71.3,3,5,3.17,0,0,0,
s_253755,2026-02-09 17:59:53,facebook,fb_camp_0001,tablet,A,South,0,41.6,83.0,2,3,3.3,0,0,0,
s_175316,2026-02-09 18:28:57,google,g_camp_0011,tablet,A,West,0,107.2,76.0,5,5,3.45,0,0,0,
s_283629,2026-02-08 19:52:32,google,g_camp_0011,desktop,B,South,0,29.2,42.7,1,3,5.67,0,0,0,
s_494633,2026-03-18 10:02:20,facebook,fb_camp_0002,mobile,B,West,0,54.8,18.9,2,3,4.35,0,0,0,
s_815559,2026-02-28 15:34:09,google,g_camp_0011,mobile,B,South,0,10.7,36.0,1,3,2.6,0,0,0,
s_964480,2026-02-03 22:03:17,facebook,fb_camp_0002,mobile,A,West,0,32.9,30.9,1,1,5.73,0,0,0,
s_055000,2026-03-28 07:50:09,google,g_camp_0013,desktop,A,West,0,229.4,85.1,10,7,2.58,1,9,1,0.0
s_355353,2026-02-28 22:45:51,facebook,fb_camp_0002,mobile,B,Northeast,0,14.1,49.0,1,1,15.66,0,0,0,
s_051868,2026-03-11 12:43:48,facebook,fb_camp_0007,mobile,A,Midwest,1,5.2,1.3,11,0,0.48,0,0,0,
s_643743,2026-03-03 16:10:47,facebook,fb_camp_0003,desktop,A,Midwest,1,21.5,64.3,3,3,5.99,1,3,0,
s_107069,2026-02-22 03:23:42,facebook,fb_camp_0003,mobile,A,West,1,5.4,0.0,1,0,11.58,0,0,0,
s_449367,2026-02-18 08:31:54,google,g_camp_0011,mobile,B,Northeast,0,26.3,,3,4,1.45,1,5,0,
s_635379,2026-02-05 15:19:06,facebook,fb_camp_0002,mobile,B,Midwest,0,26.7,28.6,6,4,2.97,1,4,0,
s_161726,2026-03-24 02:59:56,google,g_camp_0011,mobile,B,Midwest,0,19.4,62.1,1,1,5.93,0,0,0,
s_273576,2026-02-10 21:44:49,google,g_camp_0011,mobile,A,West,0,80.2,32.4,2,1,2.79,0,0,0,
s_119656,2026-02-21 18:07:50,facebook,fb_camp_0001,mobile,B,South,0,16.2,21.2,2,2,8.75,0,0,0,
s_061818,2026-03-15 22:31:09,google,g_camp_0011,mobile,B,Midwest,0,35.2,27.5,1,2,5.73,0,0,0,
s_666582,2026-02-15 04:30:17,facebook,fb_camp_0001,mobile,B,South,0,11.2,8.7,1,1,23.79,0,0,0,
s_139372,2026-02-22 21:18:19,facebook,fb_camp_0002,mobile,B,West,0,18.2,30.5,6,3,3.26,0,0,0,
s_871769,2026-03-02 10:34:10,facebook,fb_camp_0003,desktop,A,Midwest,0,14.4,7.0,1,2,,0,0,0,
s_509033,2026-02-02 14:51:16,google,g_camp_0011,desktop,A,Northeast,1,167.9,53.3,3,4,1.24,1,2,0,
s_434837,2026-03-16 17:42:33,google,g_camp_0013,mobile,B,South,0,16.8,46.2,3,4,3.87,0,0,0,
s_460459,2026-03-17 09:16:05,facebook,fb_camp_0001,mobile,A,Northeast,1,21.1,47.5,4,2,3.3,0,0,0,
s_496740,2026-02-17 01:17:53,google,g_camp_0012,desktop,A,West,0,107.7,44.5,3,5,5.5,1,3,0,
s_049976,2026-02-10 10:51:07,google,g_camp_0012,mobile,A,Northeast,0,17.7,39.5,3,4,8.5,0,0,0,
s_918407,2026-02-26 20:05:53,facebook,fb_camp_0001,mobile,B,Northeast,0,54.6,56.4,2,3,3.26,0,0,0,
s_084318,2026-03-13 21:47:44,google,g_camp_0011,mobile,A,Northeast,0,29.6,30.2,4,4,9.26,0,0,0,
s_911654,2026-03-27 23:16:49,facebook,fb_camp_0007,mobile,B,Northeast,0,2.7,0.7,13,1,0.49,0,0,0,
s_034567,2026-02-09 04:03:08,facebook,fb_camp_0001,mobile,B,South,0,18.1,11.0,4,2,7.22,0,0,0,
s_072259,2026-03-11 06:22:09,facebook,fb_camp_0001,desktop,A,Northeast,1,15.1,2.2,1,3,6.85,0,0,0,
s_720264,2026-02-08 06:51:59,facebook,fb_camp_0003,desktop,A,Northeast,0,23.8,26.6,3,3,12.2,0,0,0,
s_935634,2026-02-03 00:46:11,google,g_camp_0013,desktop,A,South,0,75.5,22.1,4,4,6.77,1,1,0,
s_461743,2026-03-23 13:13:57,google,g_camp_0011,mobile,B,South,0,11.0,12.8,0,1,3.43,0,0,0,
s_606151,2026-03-01 14:38:18,google,g_camp_0013,desktop,B,South,0,65.5,49.0,4,4,1.35,0,0,0,
s_811865,2026-03-08 01:40:16,google,g_camp_0013,mobile,A,Midwest,0,236.6,86.4,5,4,4.1,1,10,1,0.0
s_315469,2026-02-04 14:43:03,facebook,fb_camp_0002,mobile,B,West,1,81.2,43.6,5,3,5.38,0,0,0,
s_609982,2026-02-05 11:01:40,facebook,fb_camp_0001,mobile,B,Midwest,0,9.5,32.6,5,4,6.76,0,0,0,
s_863975,2026-03-03 08:26:27,facebook,fb_camp_0002,mobile,B,Northeast,0,10.2,5.9,5,3,4.58,1,2,0,
s_916768,2026-03-08 14:10:07,google,g_camp_0012,mobile,B,South,0,52.0,18.6,6,3,2.02,0,0,0,
s_926335,2026-03-05 07:00:24,facebook,fb_camp_0002,mobile,A,Midwest,0,31.5,54.4,3,0,2.81,0,0,0,
s_353745,2026-02-07 03:08:49,facebook,fb_camp_0001,desktop,A,West,0,44.9,23.9,2,3,8.48,0,0,0,
s_224898,2026-02-05 13:13:00,facebook,fb_camp_0001,mobile,A,Midwest,0,14.2,17.4,0,1,2.92,0,0,0,
s_891277,2026-03-17 21:08:09,google,g_camp_0011,mobile,B,Midwest,1,262.6,63.5,3,4,5.19,1,3,0,
s_295458,2026-02-19 03:29:01,google,g_camp_0011,mobile,B,Midwest,0,38.9,52.1,8,6,2.33,0,0,0,
s_741614,2026-02-05 01:41:19,facebook,fb_camp_0001,mobile,B,Midwest,0,21.5,33.4,5,5,8.94,0,0,0,
s_521843,2026-03-02 21:23:58,google,g_camp_0012,mobile,A,Midwest,0,12.6,66.2,4,6,6.08,0,0,0,
s_916029,2026-03-23 09:29:54,facebook,fb_camp_0002,mobile,B,West,0,188.5,80.6,3,3,11.36,0,0,0,
s_468677,2026-03-09 18:35:01,facebook,fb_camp_0003,mobile,B,South,0,18.2,36.6,2,1,3.75,0,0,0,
s_581948,2026-03-18 18:39:29,facebook,fb_camp_0002,mobile,B,West,0,5.5,0.0,1,2,4.75,0,0,0,
s_271728,2026-02-25 13:39:51,facebook,fb_camp_0003,mobile,B,Northeast,0,161.9,68.6,10,7,4.1,0,0,0,
s_482068,2026-03-16 22:10:01,google,g_camp_0012,desktop,A,West,0,17.5,57.0,5,3,2.99,0,0,0,
s_756683,2026-03-13 14:29:37,google,g_camp_0013,mobile,B,South,0,17.5,20.9,4,3,2.12,0,0,0,
s_872251,2026-03-08 18:51:24,facebook,fb_camp_0002,mobile,B,Northeast,1,10.1,37.5,3,3,11.96,0,0,0,
s_095839,2026-03-06 22:09:35,facebook,fb_camp_0003,mobile,B,West,0,64.9,16.2,2,4,5.68,0,0,0,
s_041644,2026-02-11 01:41:48,google,g_camp_0013,desktop,A,Midwest,0,55.4,56.6,7,5,2.49,0,0,0,
s_922174,2026-03-12 20:39:17,facebook,fb_camp_0001,desktop,A,West,0,30.7,15.5,2,2,4.92,0,0,0,
s_237279,2026-03-10 08:48:14,facebook,fb_camp_0001,mobile,B,South,0,4.3,12.7,0,0,13.31,0,0,0,
s_987041,2026-03-11 04:42:59,facebook,fb_camp_0007,desktop,A,Midwest,1,0.4,1.9,62,1,0.27,0,0,0,
